id,text,metadata
637,"Caring for Someone with a Respiratory Illness at HomeMost patients with a respiratory infection such as COVID-19 or the flu will be cared for at home. Learn how to care for someone with an infectious illness at home.
Most patients with a respiratory infection such as COVID-19 or the flu will be cared for at home. Learn how to care for someone with an infectious illness at home.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/respiratory-syncytial-virus.html', 'retrieved_at': '2025-09-29T20:35:05.979272', 'title': 'Respiratory Syncytial Virus (RSV) - Together by St. Jude™', 'section': 'Related Content', 'super_section': None}"
638,"Human immunodeficiency virus (HIV) is a virus that weakens the body’s immune system. HIV attacks and destroys the body’s CD4 cells (helper T cells), a type of white blood cell that fights infection. If you don’t have enough CD4 cells, your body can’t defend itself against germs that make you sick.
Once you get HIV, it is a lifelong condition. There is currently no cure. But with proper treatment, the virus can be controlled and people can live a healthy life with HIV.
If HIV is not treated, it can lead to acquired immune deficiency syndrome (AIDS), a condition where the body cannot protect itself from diseases.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/human-immunodeficiency-virus.html', 'retrieved_at': '2025-09-29T20:35:06.180089', 'title': 'Human Immunodeficiency Virus (HIV) - Together by St. Jude™', 'section': 'What is HIV?', 'super_section': None}"
639,"HIV is passed person to person through blood or other body fluids. A mother with HIV can transmit the virus to her baby during pregnancy, birth, or while breastfeeding. Most babies born to mothers living with HIV do not get HIV if the mother has proper medical care.
For children and teens, timely HIV treatment is especially important because their immune system is still developing. Treating HIV early is key to staying healthy and preventing problems.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/human-immunodeficiency-virus.html', 'retrieved_at': '2025-09-29T20:35:06.180089', 'title': 'Human Immunodeficiency Virus (HIV) - Together by St. Jude™', 'section': 'What is HIV?', 'super_section': None}"
640,"HIV symptoms can differ from person to person and can depend on age, the stage of HIV infection, and overall health. Signs and symptoms of HIV include:
Swollenlymph nodes
Abdominal (belly) swelling
Oral thrush (white patches on cheeks and tongue caused by a fungal infection)
Frequent infections or illnesses
Slow growth or delayed development in children
Diarrhea
Long-lasting fevers
Weight loss
Headaches
Not feeling well","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/human-immunodeficiency-virus.html', 'retrieved_at': '2025-09-29T20:35:06.180089', 'title': 'Human Immunodeficiency Virus (HIV) - Together by St. Jude™', 'section': 'Symptoms of HIV', 'super_section': None}"
641,"Your health care provider will do a physical exam and ask about symptoms and possible exposure to the virus.
Tests for HIV include:
Antibody test:a blood or mouth swab test that checks for anti-HIV antibodies, or proteins your body makes to fight HIV. This test can take 3–12 weeks after exposure to show a positive HIV result.
Antigen/antibody test:a blood test that checks for anti-HIV antibodies and a part of the HIV virus (antigen). This test can detect HIV about 2–6 weeks after exposure.
Nucleic acid test (NAT):a blood test that checks for the presence of the genetic material (RNA) of the HIV virus in the blood. This test can detect HIV about 1–4 weeks after exposure.
An HIV test result may be positive or negative.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/human-immunodeficiency-virus.html', 'retrieved_at': '2025-09-29T20:35:06.180089', 'title': 'Human Immunodeficiency Virus (HIV) - Together by St. Jude™', 'section': 'Diagnosis of HIV', 'super_section': None}"
642,"An HIV test result may be positive or negative.
HIV positivemeans that you are infected with the human immunodeficiency virus (HIV).
HIV negativemeans that you are not infected with the human immunodeficiency virus (HIV).
Getting tested for HIV and diagnosed early is crucial for starting treatment and improving your health and quality of life.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/human-immunodeficiency-virus.html', 'retrieved_at': '2025-09-29T20:35:06.180089', 'title': 'Human Immunodeficiency Virus (HIV) - Together by St. Jude™', 'section': 'Diagnosis of HIV', 'super_section': None}"
643,HIV progresses through 3 stages:,"{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/human-immunodeficiency-virus.html', 'retrieved_at': '2025-09-29T20:35:06.180089', 'title': 'Human Immunodeficiency Virus (HIV) - Together by St. Jude™', 'section': 'Stages of HIV', 'super_section': None}"
644,"This early stage of HIV happens 2–4 weeks after infection as your body reacts to the virus. It may cause flu-like symptoms that can last from a few days to a few weeks. These symptoms can include fever, headache, muscle aches, swollen lymph nodes, and rash. During this stage, you may not have symptoms or know that you are infected.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/human-immunodeficiency-virus.html', 'retrieved_at': '2025-09-29T20:35:06.180089', 'title': 'Human Immunodeficiency Virus (HIV) - Together by St. Jude™', 'section': 'Stage 1: Acute HIV infection', 'super_section': None}"
645,"This stage is also known as clinical latency. In this stage, the HIV virus is less active, but it can still reproduce in the body. You may have mild symptoms or no symptoms. Even if you do not have symptoms, you can still spread HIV to other people. With proper care, many people never move to the next stage of HIV (AIDS).","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/human-immunodeficiency-virus.html', 'retrieved_at': '2025-09-29T20:35:06.180089', 'title': 'Human Immunodeficiency Virus (HIV) - Together by St. Jude™', 'section': 'Stage 2: Chronic HIV infection', 'super_section': None}"
646,"This is the most severe stage of HIV. With AIDS, the immune system is very damaged and weak. The CD4 count decreases to less than 200. This leaves the body at risk of infection and AIDS-related health conditions including certain cancers.
Signs and symptoms of AIDS may include:
Weight loss
Fever and sweats
Extreme tiredness
Weakness
Swollen lymph nodes
Lung infection or other infections
Diarrhea
Skin problems
Sores on mouth, anus, or genitals
Yeast infections (oral or vaginal)
Pelvic inflammatory disease (PID)
Memory loss","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/human-immunodeficiency-virus.html', 'retrieved_at': '2025-09-29T20:35:06.180089', 'title': 'Human Immunodeficiency Virus (HIV) - Together by St. Jude™', 'section': 'Stage 3: Acquired immune deficiency syndrome (AIDS)', 'super_section': None}"
647,"There is currently no cure for HIV infection. Once you are infected, you have HIV for life. Treatments can help you control the virus and prevent the spread to others.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/human-immunodeficiency-virus.html', 'retrieved_at': '2025-09-29T20:35:06.180089', 'title': 'Human Immunodeficiency Virus (HIV) - Together by St. Jude™', 'section': 'Treatment of HIV', 'super_section': None}"
648,"HIV treatment involves taking antiretroviral therapy (ART), medicines that help to keep the immune system healthy. These medicines help to lower the amount of HIV virus in the body. This is called “lowering the viral load” or “viral suppression.” The goal of treatment is for the viral load to be undectable.
Different types or classes of medicines are used to treat HIV. Some medicines work to keep HIV from making copies of itself. Other medicines keep the virus from infecting immune cells. HIV treatment often uses a combination of medicines.","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/human-immunodeficiency-virus.html', 'retrieved_at': '2025-09-29T20:35:06.180089', 'title': 'Human Immunodeficiency Virus (HIV) - Together by St. Jude™', 'section': 'Antiretroviral therapy (ART)', 'super_section': None}"
649,"Abacavir(Ziagen®)
Abacavir, dolutegravir, and lamivudine(Triumeq®)
Abacavir and lamivudine(Epzicom®)
Atazanavir(Reyataz®)
Bictegravir / emtricitabine / tenofovir alafenamide (Biktarvy®)
Cabotegravir / rilpivirine (Cabenuva)
Darunavir / cobicistat /emtricitabine / tenofovir alafenamide (Symtuza®)
Dolutegravir (Tivicay®)
Elvitegravir / cobicistat / emtricitabine / tenofovir alafenamide(Genvoya®)
Emtricitabine(Emtriva®)
Emtricitabine / rilpivirine / tenofovir alafenamide(Odefsey®)
Emtricitabine / tenofovir(Truvada®)
Emtricitabine / tenofovir alafenamide(Descovy®)
Etravirine(Intelence®)
Lamivudine(Epivir®)
Lopinavir / Ritonavir(Kaletra®)
Nevirapine(Viramune®)
Raltegravir(Isentress®)
Rilpivirine(Edurant®)
Rilpivirine / emtricitabine / tenofovir(Complera®)
Ritonavir(Norvir®)
Tenofovir(Viread®)","{'source_url': 'https://together.stjude.org/en-us/conditions/infectious-diseases/human-immunodeficiency-virus.html', 'retrieved_at': '2025-09-29T20:35:06.180089', 'title': 'Human Immunodeficiency Virus (HIV) - Together by St. Jude™', 'section': 'Medicines for HIV include:', 'super_section': None}"
